,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score
0,24.309402434031167,0.732190099897313,0.03852391242980957,0.007572847577301516,gini,4,1,1000,94,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 1000, 'n_estimators': 94}",0.838672102504368,0.6706958004029133,0.8465266558966074,0.5724455611390284,0.6602382302892796,0.5013192612137203,0.7034178610804851,0.7520613614573346,0.823425803610744,0.8697007481296757,0.6412776412776413,0.5289367429340511,0.8210874357090374,0.46633320507887654,0.6334277620396601,0.688637744850895,0.12912704336702444,22
1,8.326506900787354,0.1924953336697331,0.016611337661743164,0.003043490819267744,gini,4,1,50,32,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 50, 'n_estimators': 32}",0.8419811320754718,0.6707863432720531,0.8463557439935393,0.571667363142499,0.6438053097345133,0.5105263157894737,0.7044208987943001,0.7602766039185554,0.8028802880288028,0.8889610389610391,0.6423718344657197,0.50062893081761,0.8110221560230868,0.4687246141348497,0.7156517362858581,0.6920040206291581,0.13065805346482806,21
2,15.22822249730428,0.42028745806648987,0.019628477096557618,0.003917813870152201,gini,10,32,100,30,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 32, 'min_samples_split': 100, 'n_estimators': 30}",0.8943937418513689,0.8599229677680924,0.9030721600381043,0.70974411992763,0.8244491826581377,0.7624161073825504,0.7738376674546887,0.8667324777887463,0.9051651143099068,0.916451969083548,0.8349344978165938,0.6536731634182908,0.8169014084507042,0.6764346764346764,0.5636856368563686,0.7974543260826271,0.10229792444402161,11
3,13.657479174931844,0.3561554412708632,0.019324207305908205,0.00362571427264268,gini,7,4,50,34,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 4, 'min_samples_split': 50, 'n_estimators': 34}",0.8690176322418136,0.7611408199643493,0.9031821259309412,0.6499408284023668,0.7785953177257525,0.7198986058301647,0.7519818799546999,0.8491725768321513,0.8823779193205944,0.8972162740899358,0.7960526315789475,0.6187766714082503,0.8344320964400075,0.6367157242447714,0.5306465155331653,0.7652765079665275,0.11028546704746774,17
4,20.011938444773357,0.6823255675794843,0.02242269515991211,0.004060033211436198,entropy,4,1,50,50,"{'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 50, 'n_estimators': 50}",0.8400460299194478,0.6615783849793925,0.826987571513119,0.5729797452495302,0.6339869281045752,0.489822718319107,0.7,0.7527703477264043,0.8315193730953417,0.8667496886674969,0.6311970979443773,0.5042791310072416,0.8198529411764707,0.42749901224812326,0.6996536368134588,0.6839281737842724,0.13602852845918087,24
5,1.257534138361613,0.04636809908751126,0.006721798578898112,0.000875404517580812,gini,4,32,20,5,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 32, 'min_samples_split': 20, 'n_estimators': 5}",0.8255528255528256,0.6692498450092994,0.31162196679438053,0.5717943247279709,0.6936829558998808,0.6429010448678548,0.7031082529474811,0.7733231996959908,0.8440207972270363,0.8527131782945736,0.6229116945107399,0.5639686684073107,0.8308090136682674,0.4688700999231361,0.5385159010600706,0.6608695845724545,0.14940351650010372,25
6,73.21649788220724,2.6110797931707364,0.047405370076497394,0.009795265260001873,entropy,13,32,1000,92,"{'criterion': 'entropy', 'max_depth': 13, 'min_samples_leaf': 32, 'min_samples_split': 1000, 'n_estimators': 92}",0.896551724137931,0.8834870075440068,0.8791370433929884,0.7225738396624474,0.8594674556213018,0.7411924119241193,0.7490729295426453,0.8486075949367088,0.8844483058210253,0.9203276247207745,0.846911369740376,0.654462242562929,0.8250049771053156,0.6669538991813873,0.564240790655885,0.7961626144366559,0.10301487855659765,14
7,6.39687975247701,0.1433827719872954,0.011309210459391277,0.0018917352158888602,gini,13,32,20,11,"{'criterion': 'gini', 'max_depth': 13, 'min_samples_leaf': 32, 'min_samples_split': 20, 'n_estimators': 11}",0.9037328094302554,0.8905723905723906,0.8811050814010853,0.7611650485436894,0.8177905308464849,0.7631754503002002,0.7799841143764893,0.8662834291427144,0.9105485232067511,0.9077269317329332,0.8466367713004486,0.6605222734254993,0.791427965202631,0.6976160602258469,0.5602901178603809,0.8025718331711867,0.09895769349839058,5
8,42.348022588094075,1.1930739066744995,0.028730010986328124,0.006302069705473239,entropy,,1,100,40,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 100, 'n_estimators': 40}",0.9151636606546427,0.9037421587713607,0.8447653429602888,0.7857757384571264,0.8449669360764145,0.7875927174645988,0.7889983579638752,0.833940655908381,0.922170803533866,0.9076457229371687,0.8830682881197381,0.6765393608729541,0.7954884017876145,0.7847512784751278,0.5690298507462687,0.816242618315295,0.09236856065931574,1
9,26.858405923843385,1.0232763817117014,0.030757029851277668,0.006378940052133888,gini,10,4,20,53,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 20, 'n_estimators': 53}",0.8913183279742766,0.8720049150112636,0.8900144717800289,0.7031449757095373,0.825531914893617,0.7755644090305446,0.7716289945440374,0.8742955158049498,0.9108413562159898,0.9127218934911242,0.8553682342502218,0.6527259148618372,0.8317683881064163,0.6725806451612903,0.5641952983725135,0.8002470170138432,0.10365846279317038,6
10,16.478959878285725,0.4885090800240636,0.021060816446940103,0.00374172677244649,gini,10,2,2,32,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 32}",0.8887459807073956,0.8752843846949329,0.8644150758688204,0.7083977331272541,0.8176011355571328,0.7541418157720344,0.76640625,0.8715166461159063,0.9109159347553325,0.9197026022304834,0.8427454387489138,0.6440177252584933,0.8363636363636364,0.6997060058798824,0.5574354407836153,0.7971597203909223,0.1025105736696584,12
11,44.50707146326701,1.2342291453550251,0.03436379432678223,0.006714086929296124,entropy,7,8,50,72,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 8, 'min_samples_split': 50, 'n_estimators': 72}",0.8717632552404441,0.7489568845618916,0.8928888888888888,0.6525966326772588,0.776,0.7058823529411765,0.7481371087928466,0.8526315789473684,0.8834251801610853,0.9055931599572498,0.7880741337630942,0.6226950354609929,0.8262097533421201,0.6385161799526441,0.5400495458298926,0.7635613127011303,0.10866337459884583,18
12,67.0826551437378,2.4243993817488416,0.043934567769368486,0.009192984628236402,entropy,13,16,100,74,"{'criterion': 'entropy', 'max_depth': 13, 'min_samples_leaf': 16, 'min_samples_split': 100, 'n_estimators': 74}",0.9049180327868852,0.8952020202020202,0.8830525272547077,0.7495899398578458,0.8279800142755175,0.7831887925283522,0.7728731942215089,0.8444216990788127,0.9226265161020494,0.9207772795216741,0.863970588235294,0.663101604278075,0.8118567311650885,0.7424511545293072,0.5679925994449584,0.8102668462321397,0.09710521708468682,4
13,7.0705756664276125,0.1777596858309071,0.014927101135253907,0.002515521671149499,gini,4,8,1000,28,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 8, 'min_samples_split': 1000, 'n_estimators': 28}",0.8335287221570926,0.66241840223811,0.8643298969072165,0.5722676735892596,0.6697353279631761,0.4826666666666667,0.7140718562874251,0.7448488349701521,0.7864654778235025,0.8737373737373738,0.6336996336996337,0.5438356164383561,0.8222344523940561,0.4273776362912853,0.6719727117680501,0.6868793521954238,0.13337486051244862,23
14,44.309382645289105,1.2416902877579017,0.03182892799377442,0.0065450391321144,entropy,10,4,2,55,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 55}",0.888030888030888,0.8641271134650641,0.881942774705458,0.7080649317186293,0.8183098591549296,0.77733860342556,0.7650058846606512,0.859896219421794,0.9163879598662207,0.9186780542146306,0.8396143733567047,0.6503703703703704,0.8293642983664632,0.687141687141687,0.5627240143369175,0.7977998021490644,0.10135904419061863,10
15,38.69169680277506,1.4350839198630874,0.039837249120076496,0.008560577316110268,gini,16,4,100,60,"{'criterion': 'gini', 'max_depth': 16, 'min_samples_leaf': 4, 'min_samples_split': 100, 'n_estimators': 60}",0.9073950699533645,0.8984257062756091,0.8542944785276073,0.7655422358516867,0.8519061583577713,0.788866259334691,0.7831768068599428,0.8471435923829131,0.9013605442176871,0.9212980231256994,0.8794063079777366,0.6697459584295612,0.7981260647359456,0.7597461468721668,0.5708955223880596,0.8131552583526962,0.09325798528241966,3
16,38.956985553105675,1.1974578522313994,0.04215477307637532,0.009009417698560288,gini,10,2,20,76,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 76}",0.8840486867392696,0.8716996699669967,0.878654970760234,0.7063960955561265,0.8296507483962937,0.7738492328218812,0.7735627688697694,0.8680830039525692,0.9141900376726664,0.914391143911439,0.847517730496454,0.6542195668409261,0.8150520416333067,0.6921479019526382,0.5691056910569107,0.7995046193751654,0.09961669193662383,8
17,62.698139890034994,1.8093129446241756,0.042390600840250654,0.00865311231282051,entropy,10,4,100,79,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 100, 'n_estimators': 79}",0.8881789137380192,0.8707704851202609,0.8573543928923987,0.7156249999999998,0.8294075660242684,0.7696369636963696,0.7653740697218957,0.848985725018783,0.9079391891891891,0.9146656815663096,0.837696335078534,0.6473645137342243,0.8409135272301386,0.691194708557255,0.563963963963964,0.7966047357021075,0.09904484446435176,13
18,37.761866410573326,0.8126044832521236,0.02713613510131836,0.005484424797202612,entropy,13,8,100,41,"{'criterion': 'entropy', 'max_depth': 13, 'min_samples_leaf': 8, 'min_samples_split': 100, 'n_estimators': 41}",0.9047931713722914,0.9024751427966997,0.9009318293281019,0.7555800496004409,0.8446389496717724,0.7767379679144385,0.7839155158407799,0.8551201011378002,0.9189416211675766,0.9206586826347306,0.8717948717948718,0.6615620214395099,0.8083282302510717,0.7393617021276596,0.5666973321067157,0.814102479278964,0.09922779417048676,2
19,50.097618675231935,1.9663039724068547,0.052986558278401694,0.010269838974721298,gini,10,1,2,98,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 98}",0.8953488372093023,0.8771784232365145,0.8713834184293703,0.711987545407369,0.8284697508896797,0.7730870712401056,0.7736367202824637,0.8611521418020679,0.9086315789473686,0.9190193164933136,0.8512544802867383,0.6508172362555721,0.8204414396500298,0.6927512355848436,0.5649819494584837,0.8000094096782147,0.10061865395041315,7
20,8.837005837758381,0.22579319590578203,0.014351987838745117,0.0026309994494109644,gini,7,8,50,22,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 8, 'min_samples_split': 50, 'n_estimators': 22}",0.8615196078431373,0.7437467203078536,0.8514712751050911,0.6547533952823446,0.7654808959156785,0.7272727272727272,0.7572663000785547,0.8414634146341464,0.8831058020477816,0.9103154909606522,0.7951612903225805,0.6104815864022664,0.8335826477187733,0.6243305279265493,0.5337837837837837,0.7595823643734614,0.107731996806139,19
21,4.029461987813314,0.08998200395340665,0.009360408782958985,0.001554217153384676,gini,7,1,500,10,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 500, 'n_estimators': 10}",0.8594132029339853,0.7444895080232762,0.882218148487626,0.6615199034981906,0.7796383121232419,0.6244284781188765,0.6883509833585476,0.8504983388704318,0.8635968722849696,0.8877624909485881,0.7722929936305731,0.5914505956552207,0.7916094883356204,0.6233867813844348,0.5213882163034705,0.7428029542638036,0.11390798086095626,20
22,51.725859832763675,1.1423215334543888,0.03631807963053386,0.0077793917605000935,entropy,10,16,50,65,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 16, 'min_samples_split': 50, 'n_estimators': 65}",0.8854766474728086,0.8585797626232147,0.8811425804889856,0.7083977331272541,0.8296507483962937,0.7758620689655173,0.7726199842643589,0.8540729635182409,0.9100840336134454,0.9088224437061647,0.839111111111111,0.6508172362555721,0.8344111307074271,0.6942962659006975,0.5655296229802513,0.7979249555420894,0.09861151635082731,9
23,49.10833058357239,7.16979877942765,0.036547152201334636,0.011010083691659147,entropy,7,16,50,89,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 16, 'min_samples_split': 50, 'n_estimators': 89}",0.8767801857585139,0.763945457765185,0.8841532532305599,0.6574295269947444,0.766798418972332,0.7204502814258912,0.7463137996219281,0.8672036823935558,0.8817021276595746,0.9049645390070922,0.7778656126482213,0.6176678445229681,0.839520274129069,0.6325802615933414,0.5425170068027211,0.7653261515017132,0.10915267495355564,16
24,3.250657892227173,0.19844709116838966,0.007792345682779948,0.0018271162034676051,gini,,32,2,5,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 32, 'min_samples_split': 2, 'n_estimators': 5}",0.8915187376725838,0.8636845452618189,0.752095160854285,0.7717818999437887,0.8106936416184971,0.7752142386288728,0.7611634575993446,0.7990392313851081,0.9147417051658966,0.916573138795361,0.8514664143803216,0.6626047220106626,0.7980728948470884,0.7886919022520364,0.5543278084714548,0.7941112999258081,0.09165438486014411,15
